title;platform;publisher;release_date;critic_score;critic_count;critic_positive;critic_mixed;critic_negative;user_score;user_count;user_positive;user_mixed;user_negative;developer;genre;players;rating;director;writer;composer;url
Mortar Melon;Wii U;Nitrolic Games;Aug 20, 2015;;;;;;tbd;;;;;Mudvark;;;;;;;https://www.metacritic.com/game/wii-u/mortar-melon
Crab Cakes Rescue;Wii U;Maximum Games;Aug 20, 2015;;;;;;tbd;;;;;Mission Critical Studios;;;;;;;https://www.metacritic.com/game/wii-u/crab-cakes-rescue
ZaciSa: Defense of the Crayon Dimensions!;Wii U;ZeNfA Productions;Aug 20, 2015;;;;;;tbd;0;0;0;0;ZeNfA Productions;;;;;;;https://www.metacritic.com/game/wii-u/zacisa-defense-of-the-crayon-dimensions!
Wind-up Knight 2;Wii U;Unity Games;Aug 13, 2015;;;;;;tbd;;;;;Robot Invader;;;;;;;https://www.metacritic.com/game/wii-u/wind-up-knight-2
Astral Breakers;Wii U;Intropy Games;Aug  6, 2015;;;;;;tbd;;;;;Intropy Games;;;;;;;https://www.metacritic.com/game/wii-u/astral-breakers
Kung Fu FIGHT!;Wii U;Nostatic Software;Aug  6, 2015;52;5;0;4;1;tbd;;;;;Nostatic Software;;;;;;;https://www.metacritic.com/game/wii-u/kung-fu-fight!
Sanatory Hallways;Wii U;Wegenbartho;Aug  6, 2015;;;;;;tbd;;;;;;;;;;;;https://www.metacritic.com/game/wii-u/sanatory-hallways
BADLAND: Game of the Year Edition;Wii U;Frogmind;Jul 30, 2015;80;7;6;1;0;7.5;1;1;0;0;Frogmind;;;;;;;https://www.metacritic.com/game/wii-u/badland-game-of-the-year-edition
Xeodrifter;Wii U;Renegade Kid;Jul 30, 2015;;;;;;6.8;1;0;1;0;Renegade Kid;;;;;;Matthew Gambrell, Roth Sothy, Brian Altano;https://www.metacritic.com/game/wii-u/xeodrifter
Endless Golf;Wii U;Fanttum Games;Jul 30, 2015;;;;;;tbd;;;;;John McCrea;;;;;;;https://www.metacritic.com/game/wii-u/endless-golf
Legend of Kay Anniversary;Wii U;Nordic Games Publishing;Jul 28, 2015;67;9;2;6;1;6.9;10;5;3;2;Neon Studios, Kaiko;;;;;;;https://www.metacritic.com/game/wii-u/legend-of-kay-anniversary
The Binding of Isaac: Rebirth;Wii U;Nicalis;Jul 23, 2015;;;;;;8.1;3;1;2;0;Nicalis;;;;;;Jon Evans, Matthias Bossi;https://www.metacritic.com/game/wii-u/the-binding-of-isaac-rebirth
Canvaleon;Wii U;OXiAB Game Studio;Jul 23, 2015;49;8;0;5;3;5.9;2;2;0;0;OXiAB Game Studio;;;;;;;https://www.metacritic.com/game/wii-u/canvaleon
Dragon Fantasy: The Volumes of Westeria;Wii U;Choice Provisions;Jul 23, 2015;64;4;2;1;1;tbd;;;;;The Muteki Corporation;;;;;;;https://www.metacritic.com/game/wii-u/dragon-fantasy-the-volumes-of-westeria
The Quiet Collection;Wii U;Nostatic Software;Jul 23, 2015;64;6;2;3;1;tbd;1;0;1;0;Nostatic Software;;;;;;;https://www.metacritic.com/game/wii-u/the-quiet-collection
Tiny Galaxy;Wii U;Arcane Pixel Games;Jul 16, 2015;;;;;;tbd;1;0;0;1;Arcane Pixel Games;;;;;;;https://www.metacritic.com/game/wii-u/tiny-galaxy
Don't Crash;Wii U;RCMADIAX;Jul  9, 2015;;;;;;2.8;0;0;0;0;RCMADIAX;;;;;;;https://www.metacritic.com/game/wii-u/dont-crash
Dare Up Adrenaline;Wii U;Be Studios;Jul  9, 2015;;;;;;tbd;;;;;Be Studios;;;;;;;https://www.metacritic.com/game/wii-u/dare-up-adrenaline
Land it Rocket;Wii U;Petite Games;Jul  9, 2015;;;;;;tbd;;;;;Petite Games;;;;;;;https://www.metacritic.com/game/wii-u/land-it-rocket
Asteroid Quarry;Wii U;Hero Work Studios;Jul  9, 2015;;;;;;tbd;;;;;Hero Work Studios;;;;;;;https://www.metacritic.com/game/wii-u/asteroid-quarry
Keytari: 8-bit Music Maker;Wii U;Famous Gamous;Jul  9, 2015;;;;;;tbd;;;;;Famous Gamous;;;;;;;https://www.metacritic.com/game/wii-u/keytari-8-bit-music-maker
Neon Battle;Wii U;Helix Games;Jul  9, 2015;;;;;;tbd;0;0;0;0;Helix Games;;;;;;;https://www.metacritic.com/game/wii-u/neon-battle
Santa Factory;Wii U;Xiness;Jul  9, 2015;;;;;;tbd;;;;;Xiness;;;;;;;https://www.metacritic.com/game/wii-u/santa-factory
Roving Rogue;Wii U;Padaone Games;Jul  2, 2015;56;11;0;10;1;6.6;1;1;0;0;Padaone Games;;;;;;;https://www.metacritic.com/game/wii-u/roving-rogue
Quadcopter Pilot Challenge;Wii U;TACS Games;Jul  2, 2015;;;;;;tbd;;;;;TACS Games;;;;;;;https://www.metacritic.com/game/wii-u/quadcopter-pilot-challenge
Never Alone;Wii U;E-Line Media;Jun 25, 2015;67;5;1;4;0;7.0;2;1;1;0;Upper One Games;;;;;;;https://www.metacritic.com/game/wii-u/never-alone
Art Academy: Home Studio;Wii U;Nintendo;Jun 25, 2015;82;9;8;1;0;7.9;6;6;0;0;Headstrong Games;;;;;;;https://www.metacritic.com/game/wii-u/art-academy-home-studio
Shiftlings;Wii U;Sierra Games;Jun 25, 2015;;;;;;tbd;0;0;0;0;Rock Pocket Games;;;;;;;https://www.metacritic.com/game/wii-u/shiftlings
Life of Pixel;Wii U;Super Icon Ltd;Jun 18, 2015;64;6;1;5;0;7.4;1;1;0;0;Super Icon Ltd;;;;;;;https://www.metacritic.com/game/wii-u/life-of-pixel
Fat City;Wii U;Heavy Iron Studios;Jun 18, 2015;;;;;;tbd;;;;;Heavy Iron Studios;;;;;;;https://www.metacritic.com/game/wii-u/fat-city
Solitaire Dungeon Escape;Wii U;Jose Varela;Jun 18, 2015;;;;;;tbd;;;;;Jose Varela;;;;;;;https://www.metacritic.com/game/wii-u/solitaire-dungeon-escape
Earthbound Beginnings;Wii U;Nintendo;Jun 14, 2015;;;;;;8.1;14;10;1;3;Pax Softonica;;;;;;;https://www.metacritic.com/game/wii-u/earthbound-beginnings
LEGO Jurassic World;Wii U;Warner Bros. Interactive Entertainment;Jun 12, 2015;71;5;2;3;0;7.9;2;1;1;0;TT Games;Action Adventure, General;No Online Multiplayer;E10+;;;John Williams, Michael Giacchino, Don Davis, Rob Westwood;https://www.metacritic.com/game/wii-u/lego-jurassic-world
Adventures of Pip;Wii U;TicToc Games;Jun  4, 2015;78;8;6;2;0;7.7;2;1;1;0;TicToc Games;;;;;;;https://www.metacritic.com/game/wii-u/adventures-of-pip
The Stonecutter;Wii U;Brave Rock Games;Jun  4, 2015;;;;;;0.3;3;0;0;3;Brave Rock Games;;;;;;;https://www.metacritic.com/game/wii-u/the-stonecutter
Cube Life: Island Survival;Wii U;Cypronia;Jun  4, 2015;55;7;0;5;2;6.5;3;2;1;0;Cypronia;;;;;;;https://www.metacritic.com/game/wii-u/cube-life-island-survival
Cube Blitz;Wii U;Wildcard Studios;Jun  4, 2015;;;;;;tbd;;;;;Wildcard Studios;;;;;;;https://www.metacritic.com/game/wii-u/cube-blitz
Splatoon;Wii U;Nintendo;May 29, 2015;81;88;75;13;0;8.7;396;342;37;17;Nintendo;Fantasy, Action, Shooter, Third-Person, Arcade;Up to 8;E10+;Yusuke Amano, Tsubasa Sakaguchi;;Toru Minegishi, Shiho Fujii;https://www.metacritic.com/game/wii-u/splatoon
Don't Starve: Giant Edition;Wii U;Klei Entertainment;May 28, 2015;75;12;8;3;1;7.4;2;1;1;0;Klei Entertainment;;;;;;;https://www.metacritic.com/game/wii-u/dont-starve-giant-edition
Baila Latino;Wii U;Oxygene;May 28, 2015;;;;;;tbd;0;0;0;0;Oxygene;;;;;;;https://www.metacritic.com/game/wii-u/baila-latino
Swords & Soldiers II;Wii U;Ronimo Games;May 21, 2015;75;24;14;9;1;8.3;1;1;0;0;Ronimo Games;;;;;;;https://www.metacritic.com/game/wii-u/swords-soldiers-ii
Blocky Bot;Wii U;Mobot Studios Inc;May 21, 2015;54;4;1;2;1;tbd;1;1;0;0;Mobot Studios Inc;;;;;;;https://www.metacritic.com/game/wii-u/blocky-bot
Journey of a Special Average Balloon;Wii U;TreeFall Studios;May 21, 2015;;;;;;tbd;1;0;1;0;TreeFall Studios;;;;;;;https://www.metacritic.com/game/wii-u/journey-of-a-special-average-balloon
Shapes of Gray;Wii U;Secret Tunnel Entertainment;May 21, 2015;46;4;0;2;2;tbd;;;;;Secret Tunnel Entertainment;;;;;;;https://www.metacritic.com/game/wii-u/shapes-of-gray
Stone Shire;Wii U;Finger Gun Games;May 21, 2015;;;;;;tbd;0;0;0;0;Finger Gun Games;;;;;;;https://www.metacritic.com/game/wii-u/stone-shire
Vector Assault;Wii U;WizByte Games;May 21, 2015;;;;;;tbd;;;;;WizByte Games;;;;;;;https://www.metacritic.com/game/wii-u/vector-assault
Nihilumbra;Wii U;BEAUTIFUN GAMES SL;May 14, 2015;76;7;4;3;0;6.3;0;0;0;0;BEAUTIFUN GAMES SL, BeautiFun Games;;;;;;;https://www.metacritic.com/game/wii-u/nihilumbra
Funk of Titans;Wii U;EnjoyUp Games;May 14, 2015;44;4;0;1;3;1.1;0;0;0;0;A Crowd of Monsters;;;;;;;https://www.metacritic.com/game/wii-u/funk-of-titans
Ultratron;Wii U;Curve Digital;May 14, 2015;73;7;2;5;0;6.5;1;0;1;0;Puppy Games, Carbon Games;;;;;;;https://www.metacritic.com/game/wii-u/ultratron
High Strangeness;Wii U;Midnight City;May  6, 2015;58;6;0;6;0;tbd;0;0;0;0;Barnyard Intelligence Games, Crystal Labs;;;;;;;https://www.metacritic.com/game/wii-u/high-strangeness
amiibo Tap: Nintendo's Greatest Bits;Wii U;Nintendo;Apr 30, 2015;;;;;;7.7;4;3;1;0;Nintendo;;;;;;;https://www.metacritic.com/game/wii-u/amiibo-tap-nintendos-greatest-bits
Mario Kart 8 DLC Pack 2;Wii U;Nintendo;Apr 23, 2015;90;11;11;0;0;8.9;34;32;1;1;Nintendo;;;;;;;https://www.metacritic.com/game/wii-u/mario-kart-8-dlc-pack-2
Suspension Railroad Simulator;Wii U;Joindots;Apr 23, 2015;;;;;;tbd;;;;;Joindots;;;;;;;https://www.metacritic.com/game/wii-u/suspension-railroad-simulator
Tilelicious: Delicious Tiles;Wii U;Battleline Studios LLC;Apr 16, 2015;;;;;;tbd;;;;;Battleline Studios LLC;;;;;;;https://www.metacritic.com/game/wii-u/tilelicious-delicious-tiles
Word Search by POWGI;Wii U;Lightwood Consultancy Ltd;Apr 16, 2015;;;;;;tbd;0;0;0;0;Lightwood Consultancy Ltd;;;;;;;https://www.metacritic.com/game/wii-u/word-search-by-powgi
Affordable Space Adventures;Wii U;KnapNok Games;Apr  9, 2015;81;36;29;7;0;8.2;17;16;1;0;KnapNok Games;;;;;;;https://www.metacritic.com/game/wii-u/affordable-space-adventures
Guac' a Mole;Wii U;Madskull Creations;Apr  9, 2015;65;4;0;4;0;tbd;;;;;Madskull Creations;;;;;;;https://www.metacritic.com/game/wii-u/guac-a-mole
Angry Video Game Nerd Adventures;Wii U;ScrewAttack LLC;Apr  2, 2015;78;5;4;1;0;8.2;4;3;1;0;FreakZone;;;;;;;https://www.metacritic.com/game/wii-u/angry-video-game-nerd-adventures
Mon Premier Karaoke;Wii U;RingZero Game Studio;Apr  2, 2015;;;;;;tbd;0;0;0;0;RingZero Game Studio;;;;;;;https://www.metacritic.com/game/wii-u/mon-premier-karaoke
Underground;Wii U;Grendel Games;Apr  2, 2015;67;13;5;7;1;7.6;1;1;0;0;Grendel Games;;;;;;;https://www.metacritic.com/game/wii-u/underground
Bubble Gum Popper;Wii U;Skunk Software;Apr  2, 2015;;;;;;tbd;1;0;0;1;Skunk Software, Justin Sargent;;;;;;;https://www.metacritic.com/game/wii-u/bubble-gum-popper
psyscrolr;Wii U;Actos Games;Apr  2, 2015;35;4;0;1;3;3.3;0;0;0;0;Actos Games;;;;;;;https://www.metacritic.com/game/wii-u/psyscrolr
Dot Arcade;Wii U;James Montagna;Mar 26, 2015;;;;;;tbd;0;0;0;0;James Montagna;;;;;;;https://www.metacritic.com/game/wii-u/dot-arcade
Mario Party 10;Wii U;Nintendo;Mar 20, 2015;66;66;20;44;2;6.4;96;40;34;22;Nintendo, Nd Cube;;;;Shuichiro Nishiya;;Rei Kondoh, Toshiki Aida;https://www.metacritic.com/game/wii-u/mario-party-10
Elliot Quest;Wii U;PlayEveryWare Games;Mar 19, 2015;76;11;7;4;0;7.5;3;2;1;0;Ansimuz Games;;;;;;;https://www.metacritic.com/game/wii-u/elliot-quest
PENTAPUZZLE;Wii U;RCMADIAX;Mar 19, 2015;;;;;;tbd;;;;;RCMADIAX;;;;;;;https://www.metacritic.com/game/wii-u/pentapuzzle
Super Destronaut;Wii U;Petite Games;Mar 19, 2015;;;;;;tbd;;;;;Petite Games;;;;;;;https://www.metacritic.com/game/wii-u/super-destronaut
My Style Studio: Notebook;Wii U;Cypronia;Mar 12, 2015;40;4;0;1;3;tbd;;;;;Cypronia;;;;;;;https://www.metacritic.com/game/wii-u/my-style-studio-notebook
Trine: Enchanted Edition;Wii U;Frozenbyte, Inc.;Mar 12, 2015;80;5;5;0;0;8.1;1;1;0;0;Frozenbyte, Inc.;;;;;;;https://www.metacritic.com/game/wii-u/trine-enchanted-edition
Don't Touch Anything Red;Wii U;Helix Games;Mar 12, 2015;;;;;;tbd;0;0;0;0;Helix Games;;;;;;;https://www.metacritic.com/game/wii-u/dont-touch-anything-red
Hyrule Warriors: Boss Pack;Wii U;Nintendo;Mar 12, 2015;;;;;;7.3;0;0;0;0;Tecmo Koei Games;;;;;;;https://www.metacritic.com/game/wii-u/hyrule-warriors-boss-pack
Mario vs. Donkey Kong: Tipping Stars;Wii U;Nintendo;Mar  5, 2015;70;26;10;16;0;7.5;10;9;1;0;Nintendo, Nintendo Software Technology;;;;;;;https://www.metacritic.com/game/wii-u/mario-vs-donkey-kong-tipping-stars
OlliOlli;Wii U;Curve Studios;Mar  5, 2015;80;6;5;1;0;8.1;1;0;1;0;Tom Hegarty;;;;;;;https://www.metacritic.com/game/wii-u/olliolli
GravBlocks+;Wii U;From Nothing Game Studios;Feb 26, 2015;;;;;;tbd;;;;;From Nothing Game Studios;;;;;;;https://www.metacritic.com/game/wii-u/gravblocks+
Kirby and the Rainbow Curse;Wii U;Nintendo;Feb 20, 2015;73;72;42;26;4;8.0;45;32;11;2;HAL Labs;;;;Kazushige Masuda;;Shogo Sakai, Megumi Ohara;https://www.metacritic.com/game/wii-u/kirby-and-the-rainbow-curse
Paparazzi;Wii U;Pringo Dingo Games;Feb 17, 2015;;;;;;tbd;0;0;0;0;Pringo Dingo Games;;;;;;;https://www.metacritic.com/game/wii-u/paparazzi
Blek;Wii U;kunabi brother GmbH;Feb 12, 2015;75;5;3;2;0;7.5;0;0;0;0;Broken Rules;;;;;;;https://www.metacritic.com/game/wii-u/blek
Dolphin Up;Wii U;Rawkins Games;Feb  5, 2015;44;5;0;3;2;5.4;1;0;0;1;Rawkins Games;;;;;;;https://www.metacritic.com/game/wii-u/dolphin-up
Puzzle Monkeys;Wii U;Log Games;Feb  5, 2015;61;4;0;4;0;tbd;;;;;Log Games;;;;;;;https://www.metacritic.com/game/wii-u/puzzle-monkeys
Tri-Strip;Wii U;Form Up Studios LLC;Feb  5, 2015;;;;;;tbd;;;;;Sc0tt Games;;;;;;;https://www.metacritic.com/game/wii-u/tri-strip
Hyrule Warriors: Majora's Mask Pack;Wii U;Nintendo;Feb  5, 2015;;;;;;7.8;0;0;0;0;Tecmo Koei Games;;;;;;;https://www.metacritic.com/game/wii-u/hyrule-warriors-majoras-mask-pack
Frenchy Bird;Wii U;Carbon Fire Studio;Jan 29, 2015;30;6;0;0;6;2.3;3;0;1;2;Carbon Fire Studio;;;;;;;https://www.metacritic.com/game/wii-u/frenchy-bird
Breezeblox;Wii U;Pugsley LLC;Jan 22, 2015;;;;;;tbd;;;;;Brennan Maddox;;;;;;;https://www.metacritic.com/game/wii-u/breezeblox
Midnight;Wii U;Petite Games;Jan 22, 2015;60;4;0;3;1;tbd;1;0;0;1;Vilmos Gyokeres;;;;;;;https://www.metacritic.com/game/wii-u/midnight
Citizens of Earth;Wii U;Atlus;Jan 20, 2015;67;13;6;6;1;7.8;5;2;3;0;Eden Industries;;;;;;;https://www.metacritic.com/game/wii-u/citizens-of-earth
Rock 'N Racing Off Road;Wii U;EnjoyUp Games;Jan 19, 2015;39;5;0;1;4;2.4;1;0;0;1;EnjoyUp Games;;;;;;;https://www.metacritic.com/game/wii-u/rock-n-racing-off-road
uWordsmith;Wii U;CHUDCHUD INDUSTRIES;Jan 15, 2015;41;5;0;0;5;5.0;0;0;0;0;CHUDCHUD INDUSTRIES;;;;;;;https://www.metacritic.com/game/wii-u/uwordsmith
Family Tennis SP;Wii U;Shin'en;Jan 15, 2015;;;;;;tbd;0;0;0;0;Arc System Works;;;;;;;https://www.metacritic.com/game/wii-u/family-tennis-sp
Electronic Super Joy: Groove City;Wii U;Yazar Media Group LLC;Jan 15, 2015;;;;;;tbd;1;1;0;0;Michael Todd Games;;;;;;;https://www.metacritic.com/game/wii-u/electronic-super-joy-groove-city
Chariot;Wii U;Frima Studio;Jan  8, 2015;76;9;5;4;0;7.9;0;0;0;0;Frima Studio;;;;;;;https://www.metacritic.com/game/wii-u/chariot
Maze;Wii U;TreeFallStudios;Jan  8, 2015;29;4;0;0;4;1.6;1;0;0;1;TreeFallStudios, TreeFall Studios;;;;;;;https://www.metacritic.com/game/wii-u/maze
Shantae and the Pirate's Curse;Wii U;WayForward;Dec 25, 2014;85;10;10;0;0;8.7;11;10;1;0;WayForward;;;;;;;https://www.metacritic.com/game/wii-u/shantae-and-the-pirates-curse
Spy Chameleon;Wii U;EnjoyUp Games;Dec 25, 2014;80;6;5;1;0;7.3;5;3;2;0;EnjoyUp Games;;;;;;;https://www.metacritic.com/game/wii-u/spy-chameleon
Toon Tanks;Wii U;Petite Games;Dec 25, 2014;;;;;;tbd;0;0;0;0;Petite Games;;;;;;;https://www.metacritic.com/game/wii-u/toon-tanks
Blok Drop X: Twisted Fusion;Wii U;RCMADIAX;Dec 18, 2014;;;;;;tbd;0;0;0;0;Leuvsion;;;;;;;https://www.metacritic.com/game/wii-u/blok-drop-x-twisted-fusion
Plenty of Fishies;Wii U;Nitrolic Games;Dec 18, 2014;;;;;;tbd;1;1;0;0;Nitrolic Games;;;;;;;https://www.metacritic.com/game/wii-u/plenty-of-fishies
99Moves;Wii U;EnjoyUp Games;Dec 18, 2014;;;;;;tbd;;;;;EnjoyUp Games;;;;;;;https://www.metacritic.com/game/wii-u/99moves
Meme Run;Wii U;Ninja Pig Studios;Dec 18, 2014;;;;;;3.8;21;7;1;13;Ninja Pig Studios;;;;;;;https://www.metacritic.com/game/wii-u/meme-run
TOSS N GO;Wii U;RCMADIAX;Dec 18, 2014;;;;;;tbd;0;0;0;0;RCMADIAX;;;;;;;https://www.metacritic.com/game/wii-u/toss-n-go
Cake Ninja 3: The Legend Continues;Wii U;Cypronia;Dec 18, 2014;;;;;;tbd;0;0;0;0;Cypronia;;;;;;;https://www.metacritic.com/game/wii-u/cake-ninja-3-the-legend-continues
Lucadian Chronicles;Wii U;Dark Roast Entertainment;Dec 11, 2014;;;;;;7.6;3;2;0;1;Dark Roast Entertainment;;;;;;;https://www.metacritic.com/game/wii-u/lucadian-chronicles
ZEN Pinball 2: Venom;Wii U;Zen Studios;Dec  9, 2014;;;;;;tbd;;;;;Zen Studios;;;;;;;https://www.metacritic.com/game/wii-u/zen-pinball-2-venom
Captain Toad: Treasure Tracker;Wii U;Nintendo;Dec  5, 2014;81;78;67;11;0;8.6;79;70;6;3;Nintendo EAD Tokyo;Action, Platformer, 3D;No Online Multiplayer;E;;;Mahito Yokota;https://www.metacritic.com/game/wii-u/captain-toad-treasure-tracker
NES Remix Pack;Wii U;Nintendo;Dec  5, 2014;;;;;;8.5;2;2;0;0;Indies Zero;;;;;;;https://www.metacritic.com/game/wii-u/nes-remix-pack
Heptrix;Wii U;Jose Varela;Nov 27, 2014;;;;;;tbd;;;;;Jose Varela;;;;;;;https://www.metacritic.com/game/wii-u/heptrix
GetClose: A game for RIVALS;Wii U;JH Specialty;Nov 27, 2014;;;;;;tbd;;;;;Wombat Source;;;;;;;https://www.metacritic.com/game/wii-u/getclose-a-game-for-rivals
Shiny The Firefly;Wii U;Padaone Games;Nov 27, 2014;;;;;;tbd;0;0;0;0;Padaone Games;;;;;;;https://www.metacritic.com/game/wii-u/shiny-the-firefly
Hyrule Warriors: Twilight Princess Pack;Wii U;Nintendo;Nov 26, 2014;;;;;;8.0;0;0;0;0;Tecmo Koei Games;;;;;;;https://www.metacritic.com/game/wii-u/hyrule-warriors-twilight-princess-pack
Thomas Was Alone;Wii U;Curve Studios;Nov 25, 2014;79;4;2;2;0;7.7;2;0;2;0;Mike Bithell;;;;;;;https://www.metacritic.com/game/wii-u/thomas-was-alone
Super Smash Bros. for Wii U;Wii U;Nintendo;Nov 21, 2014;92;77;76;1;0;8.9;460;409;38;13;Bandai Namco Games;Action, Fighting, Fighting, 3D, 2D, 2D, 3D;Up to 4;E10+;Masahiro Sakurai;;Keiki Kobayashi, Yoshinori Hirai, Junichi Nakatsuru, Akihiko Ishikawa, Eriko Sakurai, Hiroyuki Kawada, Hiroki Hashimoto;https://www.metacritic.com/game/wii-u/super-smash-bros-for-wii-u
Alphadia Genesis;Wii U;Natsume;Nov 20, 2014;60;4;0;4;0;6.8;1;0;1;0;EXE Create;;;;;;;https://www.metacritic.com/game/wii-u/alphadia-genesis
Snake Den;Wii U;Game Bytes LLC;Nov 20, 2014;;;;;;tbd;0;0;0;0;Derek Holmes;;;;;;;https://www.metacritic.com/game/wii-u/snake-den
Watch Dogs;Wii U;Ubisoft;Nov 18, 2014;62;15;5;8;2;6.5;36;23;6;7;Ubisoft Romania;Modern, Action Adventure, General, Modern, Open-World;Up to 4;M;Jonathan Morin;Kevin Shortt;Peter Connelly, Brian Reitzell, David Kristian, Pavel Maximytchev;https://www.metacritic.com/game/wii-u/watch-dogs
Penguins of Madagascar;Wii U;Little Orbit;Nov 18, 2014;;;;;;5.2;0;0;0;0;Little Orbit;;;;;;;https://www.metacritic.com/game/wii-u/penguins-of-madagascar
A World of Keflings;Wii U;NinjaBee;Nov 13, 2014;70;5;3;1;1;7.6;0;0;0;0;NinjaBee;;;;;;;https://www.metacritic.com/game/wii-u/a-world-of-keflings
Tengami;Wii U;Nyamyam;Nov 13, 2014;70;15;7;7;1;7.6;2;2;0;0;Nyamyam;;;;;;;https://www.metacritic.com/game/wii-u/tengami
Xavier;Wii U;Prison Lab;Nov 13, 2014;;;;;;tbd;0;0;0;0;Prison Lab;;;;;;;https://www.metacritic.com/game/wii-u/xavier
Mario Kart 8 DLC Pack 1;Wii U;Nintendo;Nov 13, 2014;87;7;7;0;0;9.0;42;36;2;4;Nintendo;;;;;;;https://www.metacritic.com/game/wii-u/mario-kart-8-dlc-pack-1
Sonic Boom: Rise of Lyric;Wii U;Sega;Nov 11, 2014;32;28;0;4;24;3.5;215;49;29;137;Big Red Button Entertainment;;;;Jeff Lander, Bob Rafei;John Melchior, Christina Cantamessa;Richard Jacques;https://www.metacritic.com/game/wii-u/sonic-boom-rise-of-lyric
LEGO Batman 3: Beyond Gotham;Wii U;Warner Bros. Interactive Entertainment;Nov 11, 2014;;;;;;7.1;3;1;1;1;TT Games;Action Adventure, General, Modern;No Online Multiplayer;E10+;;;;https://www.metacritic.com/game/wii-u/lego-batman-3-beyond-gotham
Pier Solar and the Great Architects;Wii U;Watermelon Development;Nov  6, 2014;62;6;2;3;1;6.9;3;2;0;1;Watermelon Development;;;;;;Tiido Priimagi, Zable Fahr, Tulio Adriano;https://www.metacritic.com/game/wii-u/pier-solar-and-the-great-architects
The Swapper;Wii U;Curve Studios;Nov  6, 2014;83;4;3;1;0;7.8;4;3;0;1;Facepalm Games;;;;;;;https://www.metacritic.com/game/wii-u/the-swapper
Sportsball;Wii U;TOO DX;Nov  6, 2014;78;6;4;2;0;7.6;6;6;0;0;TOO DX;;;;;;;https://www.metacritic.com/game/wii-u/sportsball
Flapp & Zegeta;Wii U;DenySoft;Nov  6, 2014;;;;;;3.9;2;1;0;1;DenySoft;;;;;;;https://www.metacritic.com/game/wii-u/flapp-zegeta
SDK Paint;Wii U;HullBreach Studios;Nov  6, 2014;;;;;;tbd;;;;;HullBreach Studios;;;;;;;https://www.metacritic.com/game/wii-u/sdk-paint
Shuttle Rush;Wii U;Takusan Works;Nov  6, 2014;;;;;;tbd;;;;;Takusan Works;;;;;;;https://www.metacritic.com/game/wii-u/shuttle-rush
Disney Planes: Fire & Rescue;Wii U;Little Orbit;Nov  4, 2014;;;;;;tbd;0;0;0;0;Little Orbit;;;;;;;https://www.metacritic.com/game/wii-u/disney-planes-fire-rescue
Stealth Inc 2: A Game of Clones;Wii U;Curve Digital;Oct 30, 2014;82;21;18;3;0;8.3;5;3;2;0;Curve Digital;;;;;;;https://www.metacritic.com/game/wii-u/stealth-inc-2-a-game-of-clones
Falling Skies: The Game;Wii U;Little Orbit;Oct 30, 2014;39;5;0;1;4;4.4;0;0;0;0;Little Orbit;;;;;;;https://www.metacritic.com/game/wii-u/falling-skies-the-game
Costume Quest 2;Wii U;Midnight City;Oct 30, 2014;68;4;1;3;0;7.3;1;1;0;0;Double Fine Productions;;;;;;;https://www.metacritic.com/game/wii-u/costume-quest-2
Rock Zombie;Wii U;EnjoyUp Games;Oct 30, 2014;50;5;0;3;2;tbd;0;0;0;0;Quaternion Studio;;;;;;;https://www.metacritic.com/game/wii-u/rock-zombie
Tetrobot and Co.;Wii U;Neko Entertainment;Oct 30, 2014;77;8;6;2;0;8.5;1;1;0;0;Swing Swing Submarine;;;;;;;https://www.metacritic.com/game/wii-u/tetrobot-and-co
Cosmophony;Wii U;Moving Player;Oct 30, 2014;73;8;5;2;1;7.0;0;0;0;0;Moving Player;;;;;;;https://www.metacritic.com/game/wii-u/cosmophony
Pixel Paint;Wii U;Two Kernel Connection;Oct 30, 2014;;;;;;tbd;;;;;Two Kernel Connection, Aury Glenz;;;;;;;https://www.metacritic.com/game/wii-u/pixel-paint
Bayonetta;Wii U;Nintendo;Oct 24, 2014;86;18;18;0;0;8.8;38;36;1;1;Bee Tribe;;;;;;;https://www.metacritic.com/game/wii-u/bayonetta
Bayonetta + Bayonetta 2;Wii U;Nintendo;Oct 24, 2014;;;;;;7.9;3;3;0;0;PlatinumGames;;;;;;;https://www.metacritic.com/game/wii-u/bayonetta-+-bayonetta-2
Just Dance 2015;Wii U;Ubisoft;Oct 21, 2014;75;6;3;3;0;6.6;5;0;4;1;Ubisoft;;;;;;;https://www.metacritic.com/game/wii-u/just-dance-2015
The Voice: I Want You;Wii U;Activision;Oct 21, 2014;;;;;;tbd;1;0;0;1;bitComposer Games, bitComposer;;;;;;;https://www.metacritic.com/game/wii-u/the-voice-i-want-you
Ballpoint Universe: Infinite;Wii U;ArachnidGames;Oct 16, 2014;;;;;;tbd;;;;;ArachnidGames;;;;;;;https://www.metacritic.com/game/wii-u/ballpoint-universe-infinite
Lone Survivor: The Director's Cut;Wii U;Curve Studios;Oct 16, 2014;76;7;5;2;0;8.0;0;0;0;0;Curve Studios, superflat games;;;;;;;https://www.metacritic.com/game/wii-u/lone-survivor-the-directors-cut
PING 1.5+;Wii U;NAMI TENTOU MUSHI;Oct 16, 2014;;;;;;tbd;0;0;0;0;NAMI TENTOU MUSHI;;;;;;;https://www.metacritic.com/game/wii-u/ping-15+
