title;platform;publisher;release_date;critic_score;critic_count;critic_positive;critic_mixed;critic_negative;user_score;user_count;user_positive;user_mixed;user_negative;developer;genre;players;rating;director;writer;composer;url
Rugby 06;Xbox;Electronic Arts;Feb 14, 2006;76.0;18.0;12.0;6.0;0.0;tbd;0.0;0.0;0.0;0.0;;;;;;;;https://www.metacritic.com/game/xbox/rugby-06
World Soccer Winning Eleven 9;Xbox;Konami;Feb  7, 2006;89.0;19.0;19.0;0.0;0.0;7.9;6.0;5.0;1.0;0.0;KCET;Sports, Traditional, Soccer, Sim;2  Online;E;;;;https://www.metacritic.com/game/xbox/world-soccer-winning-eleven-9
Arena Football;Xbox;EA Sports;Feb  7, 2006;65.0;17.0;5.0;11.0;1.0;8.5;4.0;4.0;0.0;0.0;EA Tiburon;Sports, Traditional, Football, Arcade;4  Online;E10+;;;;https://www.metacritic.com/game/xbox/arena-football
Curious George;Xbox;Namco;Feb  1, 2006;57.0;11.0;1.0;8.0;2.0;tbd;1.0;1.0;0.0;0.0;Monkey Bar Games;Action Adventure, Fantasy;1 Player;E;;;;https://www.metacritic.com/game/xbox/curious-george
World War II Combat: Road to Berlin;Xbox;Groove Games;Jan 24, 2006;;;;;;2.7;2.0;0.0;1.0;1.0;Direct Action Games;Action, Shooter, First-Person, Historic;16  Online;M;;;;https://www.metacritic.com/game/xbox/world-war-ii-combat-road-to-berlin
Torino 2006 - the Official Video Game of the XX Olympic Winter Games;Xbox;2K Sports;Jan 24, 2006;36.0;26.0;0.0;6.0;20.0;tbd;1.0;1.0;0.0;0.0;49Games;Sports, Olympic Sports;1-4;E;;;;https://www.metacritic.com/game/xbox/torino-2006---the-official-video-game-of-the-xx-olympic-winter-games
Samurai Shodown V;Xbox;SNK;Jan 18, 2006;58.0;29.0;1.0;21.0;7.0;tbd;0.0;0.0;0.0;0.0;SNK;Action, Fighting, 2D;2  Online;T;;;;https://www.metacritic.com/game/xbox/samurai-shodown-v
MVP 06 NCAA Baseball;Xbox;EA Sports;Jan 18, 2006;75.0;29.0;18.0;10.0;1.0;8.6;5.0;2.0;3.0;0.0;EA Canada;Sports, Traditional, Baseball, Sim;2  Online;E;;;;https://www.metacritic.com/game/xbox/mvp-06-ncaa-baseball
25 to Life;Xbox;Eidos Interactive;Jan 17, 2006;41.0;20.0;0.0;6.0;14.0;7.2;3.0;2.0;0.0;1.0;Ritual Entertainment, Avalanche Software;Action, Shooter, Third-Person, Modern;16  Online;M;;;;https://www.metacritic.com/game/xbox/25-to-life
Gauntlet: Seven Sorrows;Xbox;Midway;Dec 12, 2005;61.0;36.0;7.0;23.0;6.0;8.2;5.0;4.0;1.0;0.0;Midway;Role-Playing, Action RPG;4  Online;T;;;;https://www.metacritic.com/game/xbox/gauntlet-seven-sorrows
Prince of Persia: The Two Thrones;Xbox;Ubisoft;Dec  1, 2005;85.0;46.0;42.0;4.0;0.0;8.1;11.0;10.0;1.0;0.0;Ubisoft;Action Adventure, Fantasy;1 Player;M;;;;https://www.metacritic.com/game/xbox/prince-of-persia-the-two-thrones
