title;platform;publisher;release_date;critic_score;critic_count;critic_positive;critic_mixed;critic_negative;user_score;user_count;user_positive;user_mixed;user_negative;developer;genre;players;rating;director;writer;composer;url
Puzzler World 2013;3DS;Maximum Family Games;Apr 23, 2013;;;;;;tbd;;;;;Ideas Pad;Miscellaneous, Puzzle, General, Puzzle, Logic, General;1 Player;E;;;;https://www.metacritic.com/game/3ds/puzzler-world-2013
Puzzler Brain Games;3DS;Koch Media;Apr 23, 2013;;;;;;tbd;;;;;Ideas Pad;;;;;;;https://www.metacritic.com/game/3ds/puzzler-brain-games
LEGO City Undercover: The Chase Begins;3DS;Nintendo;Apr 21, 2013;62;44;6;36;2;6.5;11;6;2;3;Traveller's Tales;;;;;;;https://www.metacritic.com/game/3ds/lego-city-undercover-the-chase-begins
Witch & Hero;3DS;CIRCLE Entertainment;Apr 18, 2013;44;4;0;2;2;7.3;13;7;4;2;FK Digital;;;;;;;https://www.metacritic.com/game/3ds/witch-hero
Super Little Acorns 3D Turbo;3DS;Pixel Toys;Apr 18, 2013;77;12;9;3;0;7.0;2;2;0;0;Pixel Toys;Action, General, General;1 Player;E;;;;https://www.metacritic.com/game/3ds/super-little-acorns-3d-turbo
Mystery Murders: Jack the Ripper;3DS;Microvalue;Apr 18, 2013;;;;;;tbd;;;;;Virtual Playground;;;;;;;https://www.metacritic.com/game/3ds/mystery-murders-jack-the-ripper
Fire Emblem: Awakening - Five-Anna Firefight;3DS;Nintendo;Apr 18, 2013;;;;;;tbd;;;;;Intelligent Systems;;;;;;;https://www.metacritic.com/game/3ds/fire-emblem-awakening---five-anna-firefight
Shin Megami Tensei: Devil Summoner - Soul Hackers;3DS;Atlus;Apr 16, 2013;74;46;26;19;1;3.9;9;7;2;0;Atlus;Role-Playing, General, Console-style RPG, Console-style RPG, Japanese-Style;No Online Multiplayer;M;;;;https://www.metacritic.com/game/3ds/shin-megami-tensei-devil-summoner---soul-hackers
Soccer Up 3D;3DS;EnjoyUp Games;Apr 11, 2013;;;;;;tbd;1;0;0;1;EnjoyUp Games;;;;;;;https://www.metacritic.com/game/3ds/soccer-up-3d
Dillon's Rolling Western: The Last Ranger;3DS;Nintendo;Apr 11, 2013;68;18;5;12;1;7.5;2;2;0;0;Vanpool;;;;Jun Tsuda;;;https://www.metacritic.com/game/3ds/dillons-rolling-western-the-last-ranger
Fire Emblem: Awakening - Rogues and Redeemers 3;3DS;Nintendo;Apr 11, 2013;;;;;;tbd;;;;;Intelligent Systems;;;;;;;https://www.metacritic.com/game/3ds/fire-emblem-awakening---rogues-and-redeemers-3
Fire Emblem: Awakening - The Wellspring of Truth;3DS;Nintendo;Apr 11, 2013;;;;;;7.0;3;3;0;0;Intelligent Systems;;;;;;;https://www.metacritic.com/game/3ds/fire-emblem-awakening---the-wellspring-of-truth
Fire Emblem: Awakening - Death's Embrace;3DS;Nintendo;Apr 11, 2013;;;;;;tbd;;;;;Intelligent Systems;;;;;;;https://www.metacritic.com/game/3ds/fire-emblem-awakening---deaths-embrace
Fire Emblem: Awakening - Rogues and Redeemers 2;3DS;Nintendo;Apr  4, 2013;;;;;;tbd;;;;;Intelligent Systems;;;;;;;https://www.metacritic.com/game/3ds/fire-emblem-awakening---rogues-and-redeemers-2
Super Black Bass 3D;3DS;Rising Star Games;Apr  2, 2013;;;;;;tbd;;;;;Starfish SD;;;;;;;https://www.metacritic.com/game/3ds/super-black-bass-3d
HarmoKnight;3DS;Nintendo;Mar 28, 2013;73;37;20;16;1;7.6;9;7;2;0;Game Freak;Action, Miscellaneous, Rhythm, Music, Music;1 Player;E;James Turner;;;https://www.metacritic.com/game/3ds/harmoknight
Fire Emblem: Awakening - Ghost of Blade;3DS;Nintendo;Mar 28, 2013;;;;;;tbd;;;;;Intelligent Systems;;;;;;;https://www.metacritic.com/game/3ds/fire-emblem-awakening---ghost-of-blade
