title;platform;publisher;release_date;critic_score;critic_count;critic_positive;critic_mixed;critic_negative;user_score;user_count;user_positive;user_mixed;user_negative;developer;genre;players;rating;director;writer;composer;url
The Tower SP;GBA;Sega;Mar 21, 2006;62.0;16.0;2.0;12.0;2.0;7.8;0.0;0.0;0.0;0.0;Vivarium;Miscellaneous, Virtual Life;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/the-tower-sp
Yu-Gi-Oh! Ultimate Masters: World Championship Tournament 2006;GBA;Konami;Mar 14, 2006;73.0;6.0;2.0;4.0;0.0;7.7;2.0;2.0;0.0;0.0;Konami;Miscellaneous, Card Battle;1-2;E;;;;https://www.metacritic.com/game/game-boy-advance/yu-gi-oh!-ultimate-masters-world-championship-tournament-2006
Ice Age 2: The Meltdown;GBA;Sierra Entertainment;Mar 14, 2006;;;;;;tbd;0.0;0.0;0.0;0.0;Amaze Entertainment;;;;;;;https://www.metacritic.com/game/game-boy-advance/ice-age-2-the-meltdown
Naruto: Ninja Council;GBA;D3;Mar  7, 2006;60.0;12.0;2.0;6.0;4.0;7.0;3.0;1.0;2.0;0.0;Aspect;Action, Platformer, 2D;24  Online;E10+;;;;https://www.metacritic.com/game/game-boy-advance/naruto-ninja-council
Tales of Phantasia;GBA;Nintendo;Mar  6, 2006;76.0;29.0;20.0;9.0;0.0;8.1;9.0;7.0;1.0;1.0;Namco;Role-Playing, Console-style RPG;1 Player;E10+;Eiji kikuchi;;;https://www.metacritic.com/game/game-boy-advance/tales-of-phantasia
Sudoku Fever;GBA;Take-Two Interactive;Feb  9, 2006;;;;;;tbd;1.0;1.0;0.0;0.0;Global Star Software;Miscellaneous, Puzzle, Logic;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/sudoku-fever
Drill Dozer;GBA;Nintendo;Feb  6, 2006;81.0;34.0;28.0;6.0;0.0;8.5;2.0;2.0;0.0;0.0;Game Freak;Action, Platformer, 2D;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/drill-dozer
Curious George;GBA;Namco;Feb  1, 2006;65.0;5.0;1.0;3.0;1.0;tbd;1.0;0.0;0.0;1.0;Torus Games;Action Adventure, Fantasy;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/curious-george
Greg Hastings' Tournament Paintball Max'd;GBA;Activision Value;Jan 31, 2006;;;;;;tbd;0.0;0.0;0.0;0.0;Machineworks Northwest, WXP;Action, Shooter, First-Person, Tactical, Modern;1 Player;E10+;;;;https://www.metacritic.com/game/game-boy-advance/greg-hastings-tournament-paintball-maxd
Castlevania Double Pack;GBA;Konami;Jan 11, 2006;86.0;4.0;3.0;1.0;0.0;8.5;4.0;4.0;0.0;0.0;KCET;Action, Platformer, 2D;1 Player;T;Takashi Takeda, Junichi Murakami;;;https://www.metacritic.com/game/game-boy-advance/castlevania-double-pack
Yu-Gi-Oh! GX: Duel Academy;GBA;Konami;Jan 10, 2006;67.0;5.0;2.0;2.0;1.0;7.8;0.0;0.0;0.0;0.0;Konami;Miscellaneous, Card Battle;1-2;E;;;;https://www.metacritic.com/game/game-boy-advance/yu-gi-oh!-gx-duel-academy
Final Fantasy IV Advance;GBA;Nintendo;Dec 12, 2005;85.0;30.0;28.0;1.0;1.0;8.6;15.0;13.0;2.0;0.0;TOSE;Role-Playing, Console-style RPG;1 Player;E10+;Hiroyuki Miura;;;https://www.metacritic.com/game/game-boy-advance/final-fantasy-iv-advance
Mario Tennis: Power Tour;GBA;Nintendo;Dec  5, 2005;81.0;21.0;13.0;8.0;0.0;8.2;11.0;11.0;0.0;0.0;Camelot Software Planning;Sports, Traditional, Tennis;1-4;E;Yutaka Yamamoto;;;https://www.metacritic.com/game/game-boy-advance/mario-tennis-power-tour
Dr. Mario / Puzzle League;GBA;Nintendo;Nov 28, 2005;74.0;14.0;8.0;6.0;0.0;7.8;2.0;1.0;1.0;0.0;Intelligent Systems;Miscellaneous, Puzzle, Matching;1-2;E;;;;https://www.metacritic.com/game/game-boy-advance/dr-mario-puzzle-league
Elf Bowling 1 & 2;GBA;Ignition Entertainment;Nov 28, 2005;;;;;;3.0;1.0;1.0;0.0;0.0;Black Lantern Studios;Sports, Alternative, Bowling;1-2;T;;;;https://www.metacritic.com/game/game-boy-advance/elf-bowling-1-2
Zatch Bell! Electric Arena;GBA;Bandai;Nov 22, 2005;;;;;;tbd;1.0;1.0;0.0;0.0;Eighting;Action, Fighting, 2D;1-2;T;Kazuhiro Watanabe;;;https://www.metacritic.com/game/game-boy-advance/zatch-bell!-electric-arena
Kong: The 8th Wonder of the World;GBA;Ubisoft;Nov 21, 2005;59.0;8.0;1.0;6.0;1.0;8.5;0.0;0.0;0.0;0.0;Ubisoft;Action Adventure, Modern;1 Player;E10+;;;;https://www.metacritic.com/game/game-boy-advance/kong-the-8th-wonder-of-the-world
Hi Hi Puffy AmiYumi: Kaznapped!;GBA;D3;Nov 20, 2005;71.0;6.0;3.0;3.0;0.0;5.4;3.0;3.0;0.0;0.0;Altron;;;;;;;https://www.metacritic.com/game/game-boy-advance/hi-hi-puffy-amiyumi-kaznapped!
Dogz;GBA;Ubisoft;Nov 17, 2005;48.0;9.0;0.0;3.0;6.0;6.3;11.0;6.0;1.0;4.0;MTO;Miscellaneous, Virtual Life;1-2;E;;;;https://www.metacritic.com/game/game-boy-advance/dogz
WinX Club;GBA;Konami;Nov 16, 2005;;;;;;tbd;1.0;1.0;0.0;0.0;Rainbow Studios;Action, Shooter, Third-Person, Fantasy;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/winx-club
Sonic Advance & Sonic Pinball Party Combo Pack;GBA;Sega;Nov 16, 2005;;;;;;8.0;1.0;1.0;0.0;0.0;Sonic Team;;;;;;;https://www.metacritic.com/game/game-boy-advance/sonic-advance-sonic-pinball-party-combo-pack
It's Mr. Pants;GBA;THQ;Nov 15, 2005;73.0;17.0;8.0;9.0;0.0;tbd;1.0;1.0;0.0;0.0;Rare Ltd.;Miscellaneous, Puzzle, General;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/its-mr-pants
Need for Speed Most Wanted;GBA;Electronic Arts;Nov 15, 2005;;;;;;8.3;2.0;0.0;1.0;1.0;EA Canada;Driving, Racing, GT / Street;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/need-for-speed-most-wanted
The Chronicles of Narnia: The Lion, The Witch and The Wardrobe;GBA;Buena Vista Games;Nov 14, 2005;66.0;7.0;1.0;5.0;1.0;6.8;3.0;1.0;1.0;1.0;Amaze Entertainment;Action Adventure, Fantasy;1-2;E;;;;https://www.metacritic.com/game/game-boy-advance/the-chronicles-of-narnia-the-lion-the-witch-and-the-wardrobe
Ultimate Puzzle Games;GBA;Telegames, Inc.;Nov 14, 2005;;;;;;tbd;;;;;Telegames, Inc.;Miscellaneous, Puzzle, General;1-2;E;;;;https://www.metacritic.com/game/game-boy-advance/ultimate-puzzle-games
Animaniacs: Lights, Camera, Action!;GBA;Ignition Entertainment;Nov 13, 2005;43.0;6.0;0.0;3.0;3.0;tbd;;;;;Warthog;;;;;;;https://www.metacritic.com/game/game-boy-advance/animaniacs-lights-camera-action!
The Proud Family;GBA;Buena Vista Interactive;Nov 13, 2005;;;;;;tbd;;;;;Gorilla Systems;Action, Platformer, 2D;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/the-proud-family
Chicken Shoot 2;GBA;DSI Games;Nov 10, 2005;;;;;;tbd;;;;;Zuxxez;;;;;;;https://www.metacritic.com/game/game-boy-advance/chicken-shoot-2
Harry Potter and the Goblet of Fire;GBA;Electronic Arts;Nov  8, 2005;71.0;9.0;4.0;4.0;1.0;6.0;2.0;0.0;0.0;2.0;Magic Pockets;Action Adventure, Fantasy;1-3;E;;;;https://www.metacritic.com/game/game-boy-advance/harry-potter-and-the-goblet-of-fire
Donkey Kong Country 3;GBA;Nintendo;Nov  7, 2005;77.0;16.0;12.0;4.0;0.0;8.3;8.0;7.0;1.0;0.0;Rare Ltd.;Action, Platformer, 2D;1 Player;E;Hiroshi Yamauchi;;;https://www.metacritic.com/game/game-boy-advance/donkey-kong-country-3
Madagascar: Operation Penguin;GBA;Activision;Nov  7, 2005;;;;;;tbd;0.0;0.0;0.0;0.0;Vicarious Visions;;;;;;;https://www.metacritic.com/game/game-boy-advance/madagascar-operation-penguin
Life / Yahtzee / Payday;GBA;Destination Software;Nov  7, 2005;;;;;;tbd;;;;;Black Lantern Studios;;;;;;;https://www.metacritic.com/game/game-boy-advance/life-yahtzee-payday
Board Game Classics;GBA;DSI Games;Nov  3, 2005;;;;;;tbd;1.0;1.0;0.0;0.0;Black Lantern Studios;;;;;;;https://www.metacritic.com/game/game-boy-advance/board-game-classics
Gauntlet / Rampart;GBA;DSI Games;Nov  3, 2005;;;;;;tbd;;;;;EC Interactive Games;;;;;;;https://www.metacritic.com/game/game-boy-advance/gauntlet-rampart
Ford Racing 3;GBA;Destination Software;Nov  3, 2005;;;;;;tbd;1.0;1.0;0.0;0.0;Visual Impact;;;;;;;https://www.metacritic.com/game/game-boy-advance/ford-racing-3
Ed, Edd n Eddy: The Mis-Edventures;GBA;Midway;Nov  3, 2005;;;;;;tbd;2.0;2.0;0.0;0.0;Artificial Mind and Movement;;;;;;;https://www.metacritic.com/game/game-boy-advance/ed-edd-n-eddy-the-mis-edventures
The Incredibles: Rise of the Underminer;GBA;THQ;Nov  1, 2005;;;;;;tbd;1.0;0.0;0.0;1.0;Helixe;;;;;;;https://www.metacritic.com/game/game-boy-advance/the-incredibles-rise-of-the-underminer
Ty the Tasmanian Tiger 3: Night of the Quinkan;GBA;Activision Value;Nov  1, 2005;73.0;6.0;4.0;2.0;0.0;tbd;0.0;0.0;0.0;0.0;Krome Studios;Action Adventure, Fantasy;1 Player;E10+;;;;https://www.metacritic.com/game/game-boy-advance/ty-the-tasmanian-tiger-3-night-of-the-quinkan
Trollz: Hair Affair!;GBA;Ubisoft;Nov  1, 2005;51.0;6.0;1.0;3.0;2.0;tbd;1.0;1.0;0.0;0.0;Powerhead Games;;;;;;;https://www.metacritic.com/game/game-boy-advance/trollz-hair-affair!
The Bible Game;GBA;Crave;Oct 30, 2005;;;;;;tbd;0.0;0.0;0.0;0.0;Crave;;;;;;;https://www.metacritic.com/game/game-boy-advance/the-bible-game
Nicktoons Unite!;GBA;THQ;Oct 27, 2005;;;;;;5.6;3.0;0.0;1.0;2.0;THQ;Action Adventure, Fantasy;1-4;E;;;;https://www.metacritic.com/game/game-boy-advance/nicktoons-unite!
Gunstar Super Heroes;GBA;Sega;Oct 25, 2005;83.0;31.0;26.0;5.0;0.0;8.2;7.0;6.0;1.0;0.0;Treasure;Action, Shooter, Scrolling;1 Player;E10+;;;;https://www.metacritic.com/game/game-boy-advance/gunstar-super-heroes
Atomic Betty;GBA;Namco;Oct 25, 2005;62.0;10.0;2.0;7.0;1.0;7.9;1.0;1.0;0.0;0.0;Big Blue Bubble Inc., Breakthrough New Media;;;;;;;https://www.metacritic.com/game/game-boy-advance/atomic-betty
Shrek SuperSlam;GBA;Activision;Oct 25, 2005;58.0;4.0;0.0;3.0;1.0;tbd;0.0;0.0;0.0;0.0;Amaze Entertainment, Griptonite Games;Action, Beat-'Em-Up;1-4;E10+;;;;https://www.metacritic.com/game/game-boy-advance/shrek-superslam
Kong: King of Atlantis;GBA;Majesco Games;Oct 25, 2005;;;;;;tbd;;;;;SkyRiver Studios;;;;;;;https://www.metacritic.com/game/game-boy-advance/kong-king-of-atlantis
DRIV3R;GBA;Atari;Oct 25, 2005;;;;;;6.2;3.0;1.0;2.0;0.0;Velez & Dubail;Driving, Mission-based;1 Player;M;;;;https://www.metacritic.com/game/game-boy-advance/driv3r
The Sims 2;GBA;Electronic Arts;Oct 24, 2005;58.0;11.0;2.0;8.0;1.0;7.9;2.0;1.0;1.0;0.0;Maxis;;;;;Darby McDevitt;;https://www.metacritic.com/game/game-boy-advance/the-sims-2
SpongeBob SquarePants: Lights, Camera, Pants!;GBA;THQ;Oct 21, 2005;;;;;;tbd;1.0;0.0;0.0;1.0;WayForward;Miscellaneous, Party;1-4;E;;;;https://www.metacritic.com/game/game-boy-advance/spongebob-squarepants-lights-camera-pants!
Disney's Chicken Little;GBA;Buena Vista Games;Oct 20, 2005;71.0;6.0;4.0;0.0;2.0;tbd;0.0;0.0;0.0;0.0;Artificial Mind and Movement;Action, Platformer, 3D;24  Online;E;;;;https://www.metacritic.com/game/game-boy-advance/disneys-chicken-little
World Poker Tour;GBA;2K Sports;Oct 18, 2005;;;;;;tbd;1.0;1.0;0.0;0.0;Backbone Emeryville;;;;;;;https://www.metacritic.com/game/game-boy-advance/world-poker-tour
The Fairly Oddparents! Clash with the Anti-World;GBA;THQ;Oct 18, 2005;;;;;;tbd;0.0;0.0;0.0;0.0;Razorback Developments;Action, Platformer, 2D;24  Online;E;;;;https://www.metacritic.com/game/game-boy-advance/the-fairly-oddparents!-clash-with-the-anti-world
Tony Hawk's American Sk8land;GBA;Activision;Oct 18, 2005;64.0;7.0;1.0;6.0;0.0;5.4;1.0;1.0;0.0;0.0;Vicarious Visions;Sports, Alternative, Skateboarding;1-2;E;;;;https://www.metacritic.com/game/game-boy-advance/tony-hawks-american-sk8land
Backyard Football 2006;GBA;Atari;Oct 18, 2005;;;;;;tbd;1.0;0.0;1.0;0.0;Humongous Entertainment, Torus Games;;;;;;;https://www.metacritic.com/game/game-boy-advance/backyard-football-2006
Duel Masters: Shadow of the Code;GBA;Atari;Oct 18, 2005;;;;;;tbd;2.0;2.0;0.0;0.0;Mistic Software;;;;;;;https://www.metacritic.com/game/game-boy-advance/duel-masters-shadow-of-the-code
Teen Titans;GBA;THQ;Oct 16, 2005;61.0;9.0;3.0;6.0;0.0;tbd;2.0;1.0;1.0;0.0;Artificial Mind and Movement;;;;;;;https://www.metacritic.com/game/game-boy-advance/teen-titans
Ultimate Arcade Games;GBA;Telegames, Inc.;Oct 15, 2005;;;;;;8.9;9.0;8.0;0.0;1.0;Nocturnal Entertainment;;;;;;;https://www.metacritic.com/game/game-boy-advance/ultimate-arcade-games
FIFA Soccer 06;GBA;Electronic Arts;Oct 11, 2005;;;;;;tbd;0.0;0.0;0.0;0.0;Electronic Arts;;;;;;;https://www.metacritic.com/game/game-boy-advance/fifa-soccer-06
Tim Burton's The Nightmare Before Christmas: The Pumpkin King;GBA;Buena Vista Interactive;Oct 10, 2005;71.0;5.0;3.0;2.0;0.0;5.5;3.0;0.0;1.0;2.0;TOSE;;;;;;;https://www.metacritic.com/game/game-boy-advance/tim-burtons-the-nightmare-before-christmas-the-pumpkin-king
Pac-Man World 2;GBA;Namco;Oct  9, 2005;;;;;;6.9;6.0;3.0;2.0;1.0;Full Fat;;;;;;;https://www.metacritic.com/game/game-boy-advance/pac-man-world-2
Mega Man Zero 4;GBA;Capcom;Oct  4, 2005;77.0;17.0;14.0;2.0;1.0;8.7;6.0;6.0;0.0;0.0;Inti;Action, Platformer, 2D;1-2;E;Yoshinori Kawano, Ryota Ito;;;https://www.metacritic.com/game/game-boy-advance/mega-man-zero-4
Ultimate Spider-Man;GBA;Activision;Sep 22, 2005;62.0;4.0;0.0;4.0;0.0;7.5;10.0;5.0;5.0;0.0;Vicarious Visions;Action, Beat-'Em-Up;1 Player;E10+;;;;https://www.metacritic.com/game/game-boy-advance/ultimate-spider-man
Disney's Cinderella: Magical Dreams;GBA;Buena Vista Interactive;Sep 20, 2005;69.0;7.0;3.0;3.0;1.0;tbd;0.0;0.0;0.0;0.0;Culture Brain;Action, Platformer, 2D;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/disneys-cinderella-magical-dreams
Whac-A-Mole;GBA;Activision Value;Sep 20, 2005;;;;;;tbd;0.0;0.0;0.0;0.0;DC Studios;Miscellaneous, Puzzle, General;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/whac-a-mole
The Berenstain Bears and the Spooky Old Tree;GBA;Namco;Sep 20, 2005;;;;;;tbd;1.0;1.0;0.0;0.0;Program-Ace;Action, Platformer, 2D;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/the-berenstain-bears-and-the-spooky-old-tree
DK: King of Swing;GBA;Nintendo;Sep 19, 2005;70.0;30.0;10.0;17.0;3.0;5.0;2.0;1.0;1.0;0.0;Paon Corporation;Action, Platformer, 2D;1-4;E;Atsushi Kaneko, Masataka Sato;;;https://www.metacritic.com/game/game-boy-advance/dk-king-of-swing
Tak: The Great Juju Challenge;GBA;THQ;Sep 19, 2005;52.0;6.0;1.0;2.0;3.0;tbd;1.0;1.0;0.0;0.0;WayForward;Action, Platformer, 3D;1-2;E;;;;https://www.metacritic.com/game/game-boy-advance/tak-the-great-juju-challenge
Scooby-Doo! Unmasked;GBA;THQ;Sep 12, 2005;48.0;4.0;1.0;1.0;2.0;tbd;;;;;Artificial Mind and Movement;Action, Platformer, 3D;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/scooby-doo!-unmasked
Danny Phantom: The Ultimate Enemy;GBA;THQ;Sep  8, 2005;;;;;;9.0;3.0;2.0;1.0;0.0;Altron;Action, Platformer, 2D;1 Player;E;Mark Morris;;;https://www.metacritic.com/game/game-boy-advance/danny-phantom-the-ultimate-enemy
Power Rangers S.P.D.;GBA;THQ;Sep  8, 2005;;;;;;8.5;0.0;0.0;0.0;0.0;Natsume;;;;;;;https://www.metacritic.com/game/game-boy-advance/power-rangers-spd
One Piece;GBA;Bandai;Sep  7, 2005;76.0;4.0;2.0;2.0;0.0;7.8;2.0;1.0;1.0;0.0;Dimps Corporation;Action, Platformer, 2D;1-2;E10+;;;;https://www.metacritic.com/game/game-boy-advance/one-piece
Rebelstar: Tactical Command;GBA;Namco;Sep  6, 2005;78.0;29.0;21.0;8.0;0.0;8.5;8.0;8.0;0.0;0.0;Codo Games;Strategy, Turn-Based, Sci-Fi;1-2;E10+;;;;https://www.metacritic.com/game/game-boy-advance/rebelstar-tactical-command
Barbie and the Magic of Pegasus;GBA;VU Games;Sep  6, 2005;;;;;;tbd;2.0;2.0;0.0;0.0;WayForward;;;;;;;https://www.metacritic.com/game/game-boy-advance/barbie-and-the-magic-of-pegasus
Namco Museum 50th Anniversary;GBA;Namco;Aug 30, 2005;60.0;7.0;0.0;6.0;1.0;tbd;1.0;1.0;0.0;0.0;Backbone Vancouver;Miscellaneous, Compilation;1-2;E;;;;https://www.metacritic.com/game/game-boy-advance/namco-museum-50th-anniversary
Dynasty Warriors Advance;GBA;Nintendo;Aug 29, 2005;56.0;22.0;2.0;14.0;6.0;8.5;1.0;1.0;0.0;0.0;Koei;Action, Beat-'Em-Up;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/dynasty-warriors-advance
Disney's Kim Possible 3: Team Possible;GBA;Buena Vista Interactive;Aug 21, 2005;76.0;6.0;4.0;2.0;0.0;7.7;3.0;3.0;0.0;0.0;Artificial Mind and Movement;Action, Platformer, 2D;1-2;E;;;;https://www.metacritic.com/game/game-boy-advance/disneys-kim-possible-3-team-possible
Lizzie McGuire 3: Homecoming Havoc;GBA;Buena Vista Interactive;Aug 21, 2005;59.0;6.0;1.0;3.0;2.0;tbd;1.0;1.0;0.0;0.0;Climax Group;Action, Platformer, 2D;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/lizzie-mcguire-3-homecoming-havoc
That's So Raven 2: Supernatural Style;GBA;Buena Vista Interactive;Aug 21, 2005;52.0;5.0;1.0;1.0;3.0;tbd;1.0;1.0;0.0;0.0;Artificial Mind and Movement;;;;;;;https://www.metacritic.com/game/game-boy-advance/thats-so-raven-2-supernatural-style
Paperboy / Rampage;GBA;DSI Games;Aug 21, 2005;;;;;;tbd;;;;;DSI Games;Miscellaneous, Compilation;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/paperboy-rampage
Centipede / Breakout / Warlords;GBA;DSI Games;Aug 21, 2005;;;;;;tbd;;;;;Epicenter Interactive;Miscellaneous, Compilation;1-4;E;;;;https://www.metacritic.com/game/game-boy-advance/centipede-breakout-warlords
Pong / Asteroids / Yar's Revenge;GBA;DSI Games;Aug 21, 2005;;;;;;tbd;1.0;0.0;1.0;0.0;DSI Games;Miscellaneous, Compilation;1-2;E;;;;https://www.metacritic.com/game/game-boy-advance/pong-asteroids-yars-revenge
Sigma Star Saga;GBA;Namco;Aug 16, 2005;68.0;34.0;11.0;21.0;2.0;8.5;6.0;4.0;1.0;1.0;WayForward;Role-Playing, Action RPG;1 Player;E10+;;;;https://www.metacritic.com/game/game-boy-advance/sigma-star-saga
Marble Madness / Klax;GBA;DSI Games;Aug 16, 2005;;;;;;tbd;2.0;0.0;1.0;1.0;Frame Studios Interactive;Miscellaneous, Compilation;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/marble-madness-klax
Millipede / Super Breakout / Lunar Lander;GBA;DSI Games;Aug 15, 2005;;;;;;tbd;1.0;0.0;0.0;1.0;Gravity-I;Miscellaneous, Compilation;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/millipede-super-breakout-lunar-lander
Dragon Ball GT: Transformation;GBA;Atari;Aug  9, 2005;69.0;12.0;5.0;6.0;1.0;7.9;1.0;0.0;1.0;0.0;Webfoot Technologies;Action, Beat-'Em-Up;1-2;E10+;;;;https://www.metacritic.com/game/game-boy-advance/dragon-ball-gt-transformation
Gumby vs. the Astrobots;GBA;Namco;Aug  9, 2005;63.0;4.0;0.0;4.0;0.0;tbd;3.0;3.0;0.0;0.0;Torus Games;Action, Platformer, 2D;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/gumby-vs-the-astrobots
Madden NFL 06;GBA;EA Sports;Aug  8, 2005;71.0;7.0;2.0;5.0;0.0;tbd;;;;;Exient Entertainment;Sports, Traditional, Football, Sim;1-6;E;;;;https://www.metacritic.com/game/game-boy-advance/madden-nfl-06
Shaman King: Master of Spirits 2;GBA;Konami;Aug  2, 2005;72.0;9.0;5.0;4.0;0.0;8.4;2.0;2.0;0.0;0.0;KCEJ;Role-Playing, Action RPG;1 Player;E10+;Toshifumi Wada;;;https://www.metacritic.com/game/game-boy-advance/shaman-king-master-of-spirits-2
Harvest Moon: More Friends of Mineral Town;GBA;Natsume;Jul 26, 2005;82.0;8.0;8.0;0.0;0.0;8.4;17.0;16.0;1.0;0.0;TOSE;Strategy, Breeding/Constructing;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/harvest-moon-more-friends-of-mineral-town
Herbie: Fully Loaded;GBA;Buena Vista Interactive;Jul 12, 2005;47.0;9.0;0.0;6.0;3.0;6.8;2.0;1.0;1.0;0.0;Buena Vista Interactive;Driving, Racing, Formula One;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/herbie-fully-loaded
Charlie and the Chocolate Factory;GBA;Global Star Software;Jul 11, 2005;36.0;5.0;0.0;1.0;4.0;4.8;5.0;1.0;2.0;2.0;High Voltage Software, Backbone Entertainment;;;;;;;https://www.metacritic.com/game/game-boy-advance/charlie-and-the-chocolate-factory
Riviera: The Promised Land;GBA;Atlus Co.;Jun 28, 2005;76.0;26.0;17.0;9.0;0.0;8.5;11.0;11.0;0.0;0.0;Sting;Role-Playing, Console-style RPG;1 Player;T;;;;https://www.metacritic.com/game/game-boy-advance/riviera-the-promised-land
Fantastic 4;GBA;Activision;Jun 27, 2005;57.0;11.0;1.0;8.0;2.0;tbd;1.0;1.0;0.0;0.0;Torus Games;Action, Beat-'Em-Up;1 Player;E10+;;;;https://www.metacritic.com/game/game-boy-advance/fantastic-4
Mega Man Battle Network 5: Team Protoman;GBA;Capcom;Jun 21, 2005;67.0;14.0;2.0;12.0;0.0;8.4;6.0;4.0;2.0;0.0;Capcom;Role-Playing, Action RPG;1-2;E;;;;https://www.metacritic.com/game/game-boy-advance/mega-man-battle-network-5-team-protoman
Mega Man Battle Network 5: Team Colonel;GBA;Capcom;Jun 21, 2005;66.0;11.0;0.0;11.0;0.0;7.7;10.0;8.0;2.0;0.0;Capcom;Role-Playing, Action RPG;1-2;E;M. Yusuma;;;https://www.metacritic.com/game/game-boy-advance/mega-man-battle-network-5-team-colonel
Disney's Magical Quest 3 Starring Mickey and Donald;GBA;Capcom;Jun 14, 2005;58.0;7.0;0.0;7.0;0.0;tbd;0.0;0.0;0.0;0.0;Klein Computer Entertainment;Action, Platformer, 2D;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/disneys-magical-quest-3-starring-mickey-and-donald
Batman Begins;GBA;EA Games;Jun 14, 2005;61.0;5.0;0.0;5.0;0.0;7.0;6.0;6.0;0.0;0.0;Vicarious Visions;Action, Beat-'Em-Up;1 Player;E10+;;;;https://www.metacritic.com/game/game-boy-advance/batman-begins
Yoshi Topsy-Turvy;GBA;Nintendo;Jun 13, 2005;60.0;23.0;6.0;13.0;4.0;6.3;3.0;1.0;1.0;1.0;Artoon;Action, Platformer, 2D;1 Player;E;Satoru Iwata;;;https://www.metacritic.com/game/game-boy-advance/yoshi-topsy-turvy
Fire Emblem: The Sacred Stones;GBA;Nintendo;May 23, 2005;85.0;38.0;36.0;2.0;0.0;8.9;43.0;39.0;4.0;0.0;Intelligent Systems;Strategy, Turn-Based, Fantasy;1-4;E;Sachiko Wada, Kentaro Nishimura, Taiki Ubukata;;;https://www.metacritic.com/game/game-boy-advance/fire-emblem-the-sacred-stones
WarioWare: Twisted!;GBA;Nintendo;May 23, 2005;88.0;39.0;38.0;1.0;0.0;8.9;15.0;14.0;0.0;1.0;Nintendo;Miscellaneous, Puzzle, General;1 Player;E;Osamu Yamauchi, Teruyuki Hirosawa;;;https://www.metacritic.com/game/game-boy-advance/warioware-twisted!
Madagascar;GBA;Activision;May 23, 2005;71.0;6.0;2.0;4.0;0.0;7.0;2.0;0.0;2.0;0.0;Vicarious Visions;Action, Platformer, 3D;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/madagascar
Star Wars Episode III: Revenge of the Sith;GBA;Ubisoft;May  4, 2005;73.0;13.0;6.0;6.0;1.0;7.9;8.0;4.0;3.0;1.0;Ubisoft;Action Adventure, Sci-Fi;1-2;E10+;;;;https://www.metacritic.com/game/game-boy-advance/star-wars-episode-iii-revenge-of-the-sith
Pac-Man Pinball Advance;GBA;Namco;May  2, 2005;52.0;6.0;0.0;5.0;1.0;tbd;;;;;Human Soft;Miscellaneous, Parlor, Pinball;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/pac-man-pinball-advance
Scrabble Blast!;GBA;Destination Software;May  2, 2005;;;;;;tbd;;;;;Visual Impact;Miscellaneous, Board Games;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/scrabble-blast!
Killer 3D Pool;GBA;Destination Software;May  2, 2005;;;;;;tbd;2.0;2.0;0.0;0.0;Gravity-I;Miscellaneous, Parlor, Billiards;1-2;E;;;;https://www.metacritic.com/game/game-boy-advance/killer-3d-pool
Pokemon Emerald Version;GBA;Nintendo;Apr 30, 2005;76.0;28.0;19.0;9.0;0.0;8.3;66.0;60.0;4.0;2.0;Game Freak;Role-Playing, Console-style RPG;1-4;E;Shigeki Morimoto;;;https://www.metacritic.com/game/game-boy-advance/pokemon-emerald-version
Hugo: The Evil Mirror;GBA;Namco;Apr 24, 2005;58.0;15.0;3.0;9.0;3.0;tbd;0.0;0.0;0.0;0.0;ITE Media;Action, Platformer, 2D;1 Player;E;;;;https://www.metacritic.com/game/game-boy-advance/hugo-the-evil-mirror
Popeye: Rush for Spinach;GBA;Namco;Apr 24, 2005;48.0;9.0;0.0;6.0;3.0;5.2;1.0;0.0;0.0;1.0;Magic Pockets;Action, Platformer, 2D;1-4;E;;;;https://www.metacritic.com/game/game-boy-advance/popeye-rush-for-spinach
